IDBOOK,IDCLASS,IDSTUD,BSBG01,BSBGSLM,BSBGSVM,BSBGSCM,BSBGHER,BSDGHER,BSBGSB,BSBG07,BSBG13B,BSBG03,mark,BTBG06C,BTBGTJS,BTBG07B,BTDGTJS,IDSCHOOL,BCBG03A,BCBG03B,BCBG04,BCBG05B,BCBGDAS,BCDGSBC,BCDGEAS,dummy_poor
1.0,508601.0,50860103.0,2,12.15847,12.04145,11.41779,11.48712,2,11.18784,4.0,1.0,1.0,4.0,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
2.0,508601.0,50860104.0,2,8.57095,7.91135,9.6723,10.26525,2,9.56975,4.0,3.0,1.0,5.0,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
3.0,508601.0,50860105.0,1,11.42832,9.98068,10.59469,12.25657,1,12.93734,5.0,1.0,1.0,3.4,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
4.0,508601.0,50860106.0,1,12.15847,9.98068,13.19086,11.48712,2,12.93734,5.0,1.0,2.0,4.2,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
5.0,508601.0,50860107.0,1,9.13133,8.12441,7.97991,11.48712,2,8.35784,5.0,2.0,1.0,3.8,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
6.0,508601.0,50860108.0,1,12.15847,9.98068,13.19086,12.25657,1,8.22128,6.0,3.0,1.0,5.0,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
7.0,508601.0,50860109.0,2,10.05658,8.57829,8.51577,9.03613,2,10.41803,5.0,1.0,1.0,3.0,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,1.0
8.0,508601.0,50860111.0,1,11.75478,8.82228,11.12082,10.23835,2,10.41803,5.0,2.0,1.0,5.0,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
9.0,508601.0,50860112.0,1,10.75632,8.82228,9.6723,11.19079,2,11.18784,5.0,1.0,1.0,4.4,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
10.0,508601.0,50860113.0,1,8.94763,7.50425,8.51577,10.84499,2,9.92809,4.0,2.0,1.0,3.6,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
11.0,508601.0,50860114.0,2,9.86638,8.57829,8.51577,10.23835,2,12.93734,5.0,2.0,1.0,3.2,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
12.0,508601.0,50860115.0,2,10.89898,8.12441,11.12082,9.64761,2,8.50552,5.0,3.0,1.0,4.8,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,1.0
13.0,508601.0,50860116.0,1,10.25252,9.98068,13.19086,10.23835,2,10.41803,5.0,1.0,1.0,5.0,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
14.0,508601.0,50860117.0,2,7.44727,6.90631,8.25602,10.23835,2,11.18784,4.0,3.0,1.0,3.8,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
1.0,508601.0,50860119.0,2,10.89898,13.48293,10.12116,9.03613,2,9.92809,4.0,1.0,1.0,4.4,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,1.0
2.0,508601.0,50860120.0,1,11.14859,13.48293,10.59469,12.25657,1,11.18784,5.0,2.0,1.0,4.8,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
3.0,508601.0,50860121.0,1,10.89898,9.35676,12.13375,11.48712,2,11.18784,6.0,2.0,1.0,5.0,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
4.0,508601.0,50860122.0,1,11.75478,10.77308,8.99736,10.84499,2,12.93734,5.0,1.0,1.0,3.2,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
5.0,508601.0,50860123.0,1,10.45644,9.98068,9.22591,10.84499,2,7.54198,5.0,1.0,2.0,3.2,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
6.0,508601.0,50860124.0,1,10.45644,8.34615,10.59469,10.84499,2,8.84686,6.0,2.0,1.0,4.2,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
7.0,508601.0,50860125.0,1,8.57095,7.91135,8.51577,11.48712,2,10.41803,5.0,1.0,2.0,3.4,3.0,9.22836,1,2,5086.0,2.0,4.0,1.0,3.0,11.19421,1.0,3.0,0.0
8.0,508701.0,50870103.0,1,12.15847,8.34615,9.48684,10.84499,2,10.41803,3.0,2.0,1.0,3.2,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,0.0
9.0,508701.0,50870104.0,2,10.25252,10.34734,9.45004,7.56439,3,10.41803,1.0,2.0,1.0,3.4,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
10.0,508701.0,50870105.0,2,10.45644,9.08085,9.22591,9.03613,2,12.93734,1.0,2.0,1.0,4.0,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
11.0,508701.0,50870106.0,1,9.4964,10.77308,9.22591,9.03613,2,12.93734,2.0,2.0,3.0,3.2,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
12.0,508701.0,50870107.0,1,12.25052,13.48293,11.75008,8.3581,3,9.28593,1.0,2.0,2.0,3.2,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
13.0,508701.0,50870108.0,2,8.76139,8.82228,8.51577,9.03613,2,11.18784,1.0,1.0,3.0,3.0,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
14.0,508701.0,50870109.0,1,12.15847,12.04145,12.13375,10.84499,2,9.92809,3.0,2.0,2.0,3.0,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,0.0
1.0,508701.0,50870111.0,2,10.29434,9.98068,9.89515,8.3581,3,12.93734,1.0,2.0,3.0,1.8,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
2.0,508701.0,50870112.0,2,7.71308,6.25944,7.71415,9.64761,2,11.03667,1.0,2.0,3.0,1.4,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
3.0,508701.0,50870113.0,2,8.57095,10.77308,8.99736,8.64094,2,12.93734,1.0,1.0,2.0,2.2,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
4.0,508701.0,50870114.0,2,12.06172,10.77308,10.84951,9.03613,2,12.93734,2.0,2.0,3.0,2.8,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
5.0,508701.0,50870115.0,1,12.15847,8.82228,10.35323,8.3581,3,12.93734,1.0,1.0,2.0,2.2,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
6.0,508701.0,50870116.0,2,10.25252,10.34734,9.22591,9.03613,2,12.93734,1.0,2.0,2.0,1.6,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
7.0,508701.0,50870117.0,2,8.94763,8.82228,8.99736,9.03613,2,12.93734,2.0,2.0,3.0,2.8,3.0,10.82008,2,1,5087.0,2.0,3.0,5.0,5.0,10.80136,1.0,3.0,1.0
8.0,509101.0,50910102.0,1,11.42832,13.48293,11.41779,10.84499,2,12.93734,5.0,2.0,2.0,3.6,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
9.0,509101.0,50910103.0,1,11.75478,8.34615,10.59469,12.04797,2,12.93734,6.0,1.0,2.0,4.0,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
10.0,509101.0,50910104.0,2,10.05658,13.48293,9.6723,8.99877,2,12.93734,5.0,1.0,1.0,4.2,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,1.0
11.0,509101.0,50910105.0,1,10.25252,7.70526,10.12116,10.84499,2,12.93734,5.0,1.0,1.0,5.0,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
12.0,509101.0,50910106.0,1,9.13133,6.48714,9.6723,10.84499,2,11.18784,6.0,2.0,1.0,3.6,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
13.0,509101.0,50910107.0,1,10.05658,8.12441,9.6723,10.84499,2,9.92809,5.0,1.0,2.0,4.2,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
14.0,509101.0,50910108.0,1,11.42832,10.77308,10.84951,12.25657,1,12.93734,6.0,1.0,1.0,5.0,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
1.0,509101.0,50910110.0,1,10.67004,9.65438,11.41779,10.84499,2,10.41803,5.0,2.0,1.0,5.0,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
3.0,509101.0,50910112.0,1,10.05658,8.12441,9.22591,10.84499,2,12.93734,4.0,2.0,1.0,3.0,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
4.0,509101.0,50910113.0,1,10.25252,10.77308,9.22591,12.25657,1,11.18784,4.0,1.0,1.0,4.0,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
5.0,509101.0,50910114.0,1,10.67004,7.10653,9.45004,12.25657,1,12.93734,6.0,1.0,1.0,4.8,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
6.0,509101.0,50910115.0,2,10.67004,9.08085,12.13375,11.48712,2,12.93734,6.0,1.0,1.0,4.0,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
7.0,509101.0,50910116.0,1,10.67004,10.34734,10.84951,10.23835,2,12.93734,5.0,1.0,1.0,5.0,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
8.0,509101.0,50910118.0,1,12.72711,11.3019,9.89515,11.48712,2,11.18784,6.0,1.0,1.0,4.2,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
9.0,509101.0,50910119.0,1,6.74882,7.70526,7.678,10.84499,2,9.28593,6.0,2.0,1.0,4.0,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
10.0,509101.0,50910120.0,2,10.25252,7.30474,10.12116,10.84499,2,9.56975,4.0,1.0,1.0,4.0,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
11.0,509101.0,50910121.0,2,10.25252,9.65438,8.51577,11.48712,2,6.87349,3.0,1.0,1.0,3.2,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
12.0,509101.0,50910122.0,1,9.86638,9.37615,8.76168,11.48712,2,9.28593,4.0,4.0,1.0,4.8,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
13.0,509101.0,50910123.0,1,9.68014,8.12441,8.99736,13.51543,1,9.28593,6.0,1.0,1.0,3.2,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
14.0,509101.0,50910124.0,1,9.31385,8.57829,8.99736,13.51543,1,9.56975,6.0,2.0,1.0,4.2,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
1.0,509101.0,50910126.0,1,11.42832,6.48714,12.13375,11.48712,2,8.84686,6.0,2.0,1.0,4.8,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
2.0,509101.0,50910127.0,1,12.15847,13.48293,13.19086,10.84499,2,12.93734,6.0,2.0,1.0,4.6,3.0,10.25874,1,1,5091.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
11.0,509401.0,50940101.0,2,11.14859,7.30474,11.75008,11.48712,2,12.93734,5.0,3.0,1.0,4.0,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
12.0,509401.0,50940102.0,1,11.14859,9.65438,9.80496,10.23835,2,9.56975,2.0,1.0,1.0,3.0,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
13.0,509401.0,50940103.0,2,9.86638,8.34615,9.89515,13.51543,1,7.85954,6.0,2.0,1.0,4.0,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
14.0,509401.0,50940104.0,1,9.4964,8.57829,9.45004,12.04797,2,8.09367,4.0,2.0,1.0,4.6,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
1.0,509401.0,50940106.0,2,10.25252,9.08085,7.97991,10.84499,2,8.84686,5.0,4.0,1.0,3.8,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
2.0,509401.0,50940107.0,2,10.67004,9.65438,10.59469,10.84499,2,12.93734,5.0,1.0,1.0,5.0,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
3.0,509401.0,50940108.0,1,9.4964,7.50425,9.45004,11.48712,2,9.92809,4.0,3.0,1.0,4.0,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
6.0,509401.0,50940111.0,2,9.13133,8.82228,9.22591,11.48712,2,9.56975,4.0,2.0,1.0,3.2,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
7.0,509401.0,50940112.0,2,10.05658,8.12441,12.59517,10.84499,2,12.93734,5.0,4.0,1.0,5.0,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
9.0,509401.0,50940115.0,2,9.4964,8.34615,9.6723,10.84499,2,9.28593,5.0,2.0,1.0,3.6,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
10.0,509401.0,50940116.0,1,9.4964,7.91135,11.75008,10.84499,2,10.41803,5.0,2.0,1.0,4.8,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
11.0,509401.0,50940117.0,2,10.25252,8.82228,9.6723,10.84499,2,12.93734,5.0,2.0,2.0,2.8,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
13.0,509401.0,50940119.0,2,7.71308,6.48714,7.678,10.23835,2,12.93734,4.0,3.0,1.0,3.2,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
14.0,509401.0,50940120.0,1,13.84849,13.48293,10.59469,13.51543,1,9.92809,6.0,2.0,1.0,5.0,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
1.0,509401.0,50940122.0,1,9.31385,9.35676,9.22591,11.48712,2,11.18784,1.0,1.0,1.0,3.0,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
2.0,509401.0,50940123.0,1,8.76139,8.82228,9.6723,11.48712,2,10.41803,5.0,2.0,1.0,4.4,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
3.0,509401.0,50940124.0,1,12.15847,12.04145,12.59517,10.84499,2,11.18784,6.0,2.0,1.0,4.0,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
4.0,509401.0,50940125.0,1,10.05658,8.82228,10.35323,12.25657,1,9.05015,5.0,2.0,1.0,5.0,2.0,9.7693,2,2,5094.0,1.0,4.0,1.0,3.0,9.79606,1.0,3.0,0.0
13.0,509501.0,50950101.0,1,12.15847,9.08085,11.12082,11.19079,2,11.18784,5.0,1.0,1.0,4.8,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,0.0
14.0,509501.0,50950102.0,2,9.4964,11.3019,10.12116,10.84499,2,12.93734,4.0,1.0,1.0,4.0,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,0.0
1.0,509501.0,50950104.0,2,10.25252,8.82228,8.99736,9.03613,2,11.18784,3.0,1.0,1.0,3.0,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,1.0
2.0,509501.0,50950105.0,1,9.31385,7.30474,8.99736,10.23835,2,10.41803,1.0,2.0,1.0,3.0,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,0.0
3.0,509501.0,50950106.0,2,9.86638,8.34615,9.6723,9.03613,2,9.92809,1.0,1.0,3.0,2.8,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,1.0
4.0,509501.0,50950107.0,2,9.68014,9.65438,8.76168,9.64761,2,10.41803,1.0,2.0,1.0,2.4,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,1.0
5.0,509501.0,50950108.0,2,10.25252,8.82228,8.76168,10.84499,2,9.56975,1.0,1.0,1.0,2.6,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,0.0
6.0,509501.0,50950109.0,1,10.25252,8.57829,10.35323,8.3581,3,9.05015,4.0,2.0,1.0,2.8,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,1.0
7.0,509501.0,50950110.0,1,9.4964,8.34615,8.99736,9.03613,2,10.41803,4.0,2.0,1.0,2.2,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,1.0
8.0,509501.0,50950112.0,2,11.14859,13.48293,10.35323,9.64761,2,12.93734,1.0,1.0,1.0,2.4,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,1.0
9.0,509501.0,50950113.0,2,8.94763,7.91135,9.45004,8.3581,3,10.41803,2.0,2.0,1.0,2.8,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,1.0
10.0,509501.0,50950114.0,1,11.42832,8.12441,11.75008,9.03613,2,12.93734,1.0,1.0,1.0,2.6,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,1.0
11.0,509501.0,50950115.0,2,10.45644,8.34615,8.25602,10.23835,2,9.28593,1.0,1.0,1.0,2.4,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,0.0
12.0,509501.0,50950116.0,2,8.57095,6.90631,8.51577,12.25657,1,12.93734,6.0,2.0,1.0,5.0,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,0.0
13.0,509501.0,50950117.0,2,9.68014,8.34615,10.12116,9.64761,2,9.56975,1.0,1.0,1.0,3.2,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,1.0
14.0,509501.0,50950118.0,1,11.14859,8.82228,10.61206,8.3581,3,11.18784,4.0,1.0,1.0,3.0,3.0,11.74559,1,1,5095.0,2.0,3.0,2.0,4.0,14.02858,1.0,3.0,1.0
6.0,510201.0,51020101.0,1,11.75478,7.91135,8.99736,11.19079,2,8.84686,4.0,3.0,1.0,1.6,2.0,10.25874,1,1,5102.0,2.0,4.0,3.0,5.0,11.62884,1.0,3.0,0.0
7.0,510201.0,51020102.0,1,8.76139,7.91135,8.99736,7.34568,3,8.66719,1.0,1.0,3.0,1.4,2.0,10.25874,1,1,5102.0,2.0,4.0,3.0,5.0,11.62884,1.0,3.0,1.0
9.0,510201.0,51020105.0,1,8.94763,8.57829,9.22591,10.26525,2,8.66719,4.0,2.0,3.0,1.8,2.0,10.25874,1,1,5102.0,2.0,4.0,3.0,5.0,11.62884,1.0,3.0,0.0
10.0,510201.0,51020106.0,1,6.74882,10.77308,6.49606,11.19079,2,9.92809,5.0,4.0,3.0,1.6,2.0,10.25874,1,1,5102.0,2.0,4.0,3.0,5.0,11.62884,1.0,3.0,0.0
11.0,510201.0,51020107.0,1,8.94763,8.57829,8.76168,9.64761,2,6.96754,5.0,2.0,3.0,2.4,2.0,10.25874,1,1,5102.0,2.0,4.0,3.0,5.0,11.62884,1.0,3.0,1.0
13.0,510201.0,51020109.0,2,10.45644,9.98068,7.678,9.64761,2,8.35784,6.0,1.0,2.0,4.0,2.0,10.25874,1,1,5102.0,2.0,4.0,3.0,5.0,11.62884,1.0,3.0,1.0
14.0,510201.0,51020110.0,1,9.13133,11.3019,8.99736,9.03613,2,8.84686,5.0,2.0,3.0,3.0,2.0,10.25874,1,1,5102.0,2.0,4.0,3.0,5.0,11.62884,1.0,3.0,1.0
2.0,510201.0,51020113.0,1,9.31385,7.70526,9.22591,8.99877,2,8.84686,5.0,2.0,3.0,1.2,2.0,10.25874,1,1,5102.0,2.0,4.0,3.0,5.0,11.62884,1.0,3.0,1.0
2.0,510301.0,51030101.0,2,11.75478,13.48293,13.19086,10.84499,2,12.93734,5.0,1.0,1.0,3.4,3.0,8.48286,1,2,5103.0,2.0,3.0,1.0,4.0,10.10482,1.0,2.0,0.0
3.0,510301.0,51030102.0,1,8.94763,6.48714,8.99736,10.84499,2,11.18784,3.0,2.0,1.0,3.6,3.0,8.48286,1,2,5103.0,2.0,3.0,1.0,4.0,10.10482,1.0,2.0,0.0
4.0,510301.0,51030103.0,2,11.14859,8.57829,10.59469,9.64761,2,12.93734,1.0,1.0,1.0,3.2,3.0,8.48286,1,2,5103.0,2.0,3.0,1.0,4.0,10.10482,1.0,2.0,1.0
5.0,510301.0,51030104.0,2,8.76139,9.35676,8.99736,10.23835,2,10.41803,4.0,2.0,1.0,2.0,3.0,8.48286,1,2,5103.0,2.0,3.0,1.0,4.0,10.10482,1.0,2.0,0.0
7.0,510301.0,51030106.0,2,10.05658,9.65438,9.89515,9.03613,2,12.93734,3.0,2.0,1.0,3.0,3.0,8.48286,1,2,5103.0,2.0,3.0,1.0,4.0,10.10482,1.0,2.0,1.0
8.0,510301.0,51030108.0,2,10.05658,9.35676,9.45004,10.23835,2,12.93734,6.0,1.0,2.0,2.4,3.0,8.48286,1,2,5103.0,2.0,3.0,1.0,4.0,10.10482,1.0,2.0,0.0
9.0,510301.0,51030109.0,2,10.05658,9.65438,12.13375,9.03613,2,12.93734,5.0,1.0,1.0,3.2,3.0,8.48286,1,2,5103.0,2.0,3.0,1.0,4.0,10.10482,1.0,2.0,1.0
10.0,510301.0,51030110.0,2,11.42832,10.34734,10.35323,11.48712,2,6.15477,5.0,2.0,1.0,3.2,3.0,8.48286,1,2,5103.0,2.0,3.0,1.0,4.0,10.10482,1.0,2.0,0.0
11.0,510301.0,51030111.0,1,9.86638,10.77308,10.12116,8.3581,3,10.41803,1.0,2.0,1.0,2.0,3.0,8.48286,1,2,5103.0,2.0,3.0,1.0,4.0,10.10482,1.0,2.0,1.0
2.0,510401.0,51040101.0,2,9.59247,6.25944,9.45004,10.84499,2,11.18784,6.0,2.0,3.0,2.2,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,0.0
5.0,510401.0,51040104.0,2,9.4964,9.98068,9.45004,10.23835,2,12.93734,2.0,1.0,2.0,1.6,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,0.0
6.0,510401.0,51040105.0,1,10.89898,10.77308,10.59469,10.84499,2,12.93734,4.0,1.0,1.0,1.4,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,0.0
7.0,510401.0,51040106.0,2,10.89898,12.04145,9.6723,8.99877,2,9.92809,4.0,1.0,3.0,2.0,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,1.0
8.0,510401.0,51040108.0,1,10.05658,10.77308,8.99736,11.19079,2,12.93734,4.0,2.0,3.0,1.2,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,0.0
9.0,510401.0,51040109.0,1,8.05975,8.12441,9.89515,10.23835,2,12.93734,2.0,3.0,2.0,1.2,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,0.0
10.0,510401.0,51040110.0,1,7.95043,8.12441,8.51577,9.03613,2,11.18784,1.0,2.0,3.0,1.2,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,1.0
12.0,510401.0,51040112.0,2,7.13627,6.48714,7.34181,8.99877,2,9.92809,4.0,3.0,3.0,1.8,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,1.0
13.0,510401.0,51040113.0,1,9.4964,8.34615,10.35323,10.84499,2,10.41803,5.0,3.0,3.0,2.8,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,0.0
1.0,510401.0,51040116.0,1,7.13627,10.77308,7.98515,9.03613,2,8.35784,1.0,3.0,1.0,1.0,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,1.0
3.0,510401.0,51040118.0,2,11.75478,9.98068,11.41779,8.99877,2,7.25088,2.0,2.0,2.0,3.0,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,1.0
5.0,510401.0,51040120.0,1,7.95043,8.34615,9.89515,7.56439,3,9.28593,1.0,2.0,3.0,1.8,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,1.0
6.0,510401.0,51040121.0,1,10.67004,9.35676,7.97991,8.3581,3,10.41803,2.0,2.0,3.0,2.0,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,1.0
7.0,510401.0,51040122.0,1,9.31385,8.82228,9.45004,7.34568,3,11.18784,2.0,2.0,2.0,2.2,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,1.0
8.0,510401.0,51040124.0,1,9.68014,10.34734,8.99736,10.84499,2,9.92809,5.0,1.0,2.0,1.4,3.0,11.74559,1,1,5104.0,2.0,4.0,5.0,3.0,9.253,1.0,3.0,0.0
11.0,510501.0,51050101.0,1,10.05658,9.24999877361332,10.59469,12.25657,1,8.22128,5.0,2.0,2.0,4.8,3.0,11.74559,1,1,5105.0,3.0,2.0,1.0,4.0,9.51279,3.0,3.0,0.0
